-10.0,-1.0
-9.797979797979798,-0.9494949494949495
-9.595959595959595,-0.898989898989899
-9.393939393939394,-0.8484848484848485
-9.191919191919192,-0.797979797979798
-8.98989898989899,-0.7474747474747474
-8.787878787878787,-0.696969696969697
-8.585858585858587,-0.6464646464646464
-8.383838383838384,-0.595959595959596
-8.181818181818182,-0.5454545454545454
-7.979797979797979,-0.4949494949494949
-7.777777777777778,-0.4444444444444444
-7.575757575757576,-0.3939393939393939
-7.373737373737374,-0.3434343434343434
-7.171717171717171,-0.29292929292929293
-6.96969696969697,-0.24242424242424243
-6.767676767676768,-0.19191919191919193
-6.565656565656566,-0.14141414141414144
-6.363636363636363,-0.09090909090909094
-6.161616161616162,-0.04040404040404044
-5.959595959595959,0.010101010101010166
-5.757575757575758,0.06060606060606055
-5.555555555555555,0.11111111111111116
-5.353535353535354,0.16161616161616155
-5.151515151515151,0.21212121212121215
-4.94949494949495,0.26262626262626254
-4.747474747474747,0.31313131313131315
-4.545454545454546,0.36363636363636354
-4.343434343434343,0.41414141414141414
-4.141414141414142,0.46464646464646453
-3.9393939393939394,0.5151515151515151
-3.737373737373738,0.5656565656565655
-3.5353535353535355,0.6161616161616161
-3.333333333333333,0.6666666666666667
-3.1313131313131315,0.7171717171717171
-2.929292929292929,0.7676767676767677
-2.7272727272727275,0.8181818181818181
-2.525252525252525,0.8686868686868687
-2.3232323232323235,0.9191919191919191
-2.121212121212121,0.9696969696969697
-1.9191919191919187,1.0202020202020203
-1.717171717171718,1.0707070707070705
-1.5151515151515156,1.121212121212121
-1.3131313131313131,1.1717171717171717
-1.1111111111111107,1.2222222222222223
-0.9090909090909101,1.2727272727272725
-0.7070707070707076,1.323232323232323
-0.5050505050505052,1.3737373737373737
-0.30303030303030276,1.4242424242424243
-0.10101010101010033,1.474747474747475
0.10101010101010033,1.525252525252525
0.30303030303030276,1.5757575757575757
0.5050505050505052,1.6262626262626263
0.7070707070707076,1.676767676767677
0.9090909090909083,1.727272727272727
1.1111111111111107,1.7777777777777777
1.3131313131313131,1.8282828282828283
1.5151515151515156,1.878787878787879
1.7171717171717162,1.929292929292929
1.9191919191919187,1.9797979797979797
2.121212121212121,2.0303030303030303
2.3232323232323235,2.080808080808081
2.525252525252524,2.131313131313131
2.7272727272727266,2.1818181818181817
2.929292929292929,2.2323232323232323
3.1313131313131315,2.282828282828283
3.333333333333334,2.3333333333333335
3.5353535353535346,2.3838383838383836
3.737373737373737,2.4343434343434343
3.9393939393939394,2.484848484848485
4.141414141414142,2.5353535353535355
4.3434343434343425,2.5858585858585856
4.545454545454545,2.6363636363636362
4.747474747474747,2.686868686868687
4.94949494949495,2.7373737373737375
5.1515151515151505,2.7878787878787876
5.353535353535353,2.8383838383838382
5.555555555555555,2.888888888888889
5.757575757575758,2.9393939393939394
5.9595959595959584,2.9898989898989896
6.161616161616163,3.0404040404040407
6.363636363636363,3.090909090909091
6.565656565656564,3.141414141414141
6.767676767676768,3.191919191919192
6.969696969696969,3.242424242424242
7.171717171717173,3.2929292929292933
7.373737373737374,3.3434343434343434
7.575757575757574,3.3939393939393936
7.777777777777779,3.4444444444444446
7.979797979797979,3.494949494949495
8.18181818181818,3.545454545454545
8.383838383838384,3.595959595959596
8.585858585858585,3.646464646464646
8.787878787878789,3.6969696969696972
8.98989898989899,3.7474747474747474
9.19191919191919,3.7979797979797976
9.393939393939394,3.8484848484848486
9.595959595959595,3.898989898989899
9.7979797979798,3.94949494949495
10.0,4.0
